1751,ドワーフファイター,精霊,土,,デストロイヤー,100,24,15,1,2,人男騎,器器蟲,,,S,6,食料,32,両手,鎧,d4,,04,2,守1鋼2,食料,1800,パリング,20,扇形攻撃,0,反撃倍加,2,必殺増加,40,城壁崩し,50,城壁構築,25,全力攻撃,25,堅守体躯,20,城壁崩しＷ,60,攻撃布陣,10,カブト割,25,無,2,ヘヴィスイング,,,,,,,,,,,,,守鋼,3825,65,47,20,22,1.25,1.87,0,0,
1752,ノクターンスカラー,精霊,光,,デストロイヤー,95,37,1,1,10,女魔雷器夜,飛海器,,,S,10,魔力,40,射撃,法衣,d10,,13,3,術2勇1,魔力,4000,城壁崩し,60,雷撃放射,12,貫通攻撃,0,カブト割,50,自決自爆,40,遠隔攻撃,0,攻撃削減,20,複数異常,0,開幕砲弾Ｓ,5,全力攻撃,50,雷撃砲弾,5,無,5,エネルゲイア・カノン,,,,,,,,,,,,,術勇,3633,90,20,20,38,1,1.5,50,50,
1753,ドワーフキング,精霊,土,,デストロイヤー,110,36,26,2,6,人男騎,器器蟲竜,,,A,11,食料,42,片手,盾,d10,,04,3,守1鋼2王1,食料,2800,パリング,50,人間活性,16,反撃倍加,6,十字攻撃,0,城壁崩し,200,城壁構築,200,必殺増加,45,カブト割,25,必殺増加Ａ,5,堅守体躯,25,背水の陣,25,無,4,キングブレイブ,,,,,,,,,,,,,守鋼王,3932,85,66,21,28,1,1.5,25,25,
1754,マッドスカラーＳ,精霊,光,,デストロイヤー,105,75,1,3,20,女魔雷器夜,飛魔神,,,A,20,魔力,60,射撃,道具,d20,,34,1,命3帝1真2,お金,256000,城壁崩し,150,大雷撃陣,12,十字攻撃,0,カブト割,50,自決自爆,80,遠隔攻撃,0,多段攻撃,3,標的後逸,0,開幕砲弾Ｓ,10,全力攻撃,100,雷撃砲弾,10,無,5,グランドクロス砲,,,,,,,,,,,,,命帝真,3753,158,19,23,55,2.05,3.07,50,50,
1780,ベビーアルラウネ,精霊,土,,ヒーラー,80,2,2,2,3,女魔樹,蟲,,,S,1,魔力,22,鞭,道具,d1,,01,1,薬1,魔力,200,獣族活性,4,魔族活性,4,樹霊活性,4,魔族医療,4,毒化攻撃,5,遠隔攻撃,0,矮小体躯,50,男性弱体,3,魔族医療Ｈ,4,標的後逸,0,術式増幅,5,無,2,幼艶の草ダンス,,,,,,,,,,,,,薬,3060,22,22,22,24,1,1.5,0,0,
1781,マンドラゴラ,精霊,土,,ヒーラー,90,6,4,10,4,女魔樹夜,人獣蟲,,,S,2,魔力,24,鞭,道具,d2,,01,2,薬1,魔力,300,標的後逸,0,麻痺攻撃,2,遠隔攻撃,0,麻痺治療,0,解毒治療,0,全体治癒,6,対象治癒,6,,0,全体治癒Ｈ,6,平等治癒,6,削減治療,0,,2,ぶっこぬきシャウト,,,,,,,,,,,,,薬,3442,30,26,38,26,1,1.5,0,0,
1782,アルラウネ,精霊,土,,ヒーラー,95,10,14,10,6,女魔樹,男獣蟲,,,S,4,魔力,28,鞭,法衣,d4,,01,3,薬2異1,魔力,400,獣族活性,8,魔族活性,8,男性活性,8,魔族医療,8,魅了攻撃,1,遠隔攻撃,0,リカバリ,20,戦術結界,15,戦意高揚Ｆ,100,男性弱体,10,戦術補助,25,無,3,魅惑の草ダンス,,,,,,,,,,,,,薬異,3633,38,46,38,30,1,1.5,0,0,
1783,シャーマンエルフ,精霊,水,,ヒーラー,90,3,10,9,8,人女海樹,炎氷雷,,,S,5,食料,30,杖,法衣,d4,,03,2,斥1精1,食料,1200,専守防衛,0,大水流陣,8,全体治癒,8,樹霊活性,12,防御弱体,10,解毒治療,0,麻痺治療,0,砲撃結界,15,砲撃結界Ｄ,10,砲撃結界,15,削減治療,0,無,3,対オーク炸裂術,,,,,,,,,,,,,斥精,3442,24,38,36,34,1,1.5,0,0,
1784,ファンガスコック,精霊,土,,ヒーラー,100,12,15,15,7,女魔樹,竜樹獣蟲海,,,S,6,魔力,32,片手,盾,d4,,02,4,技1兵1術1,食料,2600,樹霊活性,16,人間活性,16,全体治癒,12,解毒治療,0,削減治療,0,遠隔攻撃,0,心核穿ち,25,戦意高揚,30,師団活性Ｂ,4,師団活性,10,側面無効,0,無,3,マッシュ・パスタ,,,,,,,,,,,,,技兵術,3825,42,47,47,32,1.25,1.87,0,0,
1785,ティターニア,精霊,光,風,ヒーラー,105,7,10,30,12,女樹飛,,,,B,12,魔力,44,杖,法衣,d10,,24,3,賢2使2神1,魔力,12800,戦術妨害,60,戦術補助,60,専守防衛,0,標的後逸,0,平等治癒,16,絶対治療,0,樹霊活性,30,大神術陣,7,バリアーＦ,3,師団弱体,15,バリアー,7,無,5,妖精女王の加護,,,,,,,,,,,,,賢使神,3491,29,34,70,38,1,1.5,0,0,
1900,ポンポコ忍者,妖怪,土,,ブレイダー,90,8,6,23,3,女魔獣樹夜,人夜,,,S,3,魔力,26,射撃,法衣,n4,,20,2,斥1,魔力,800,遠隔攻撃,0,パリング,60,トレハン,10,撃破金運,4,自決自爆,40,致命必殺,25,特攻防御,25,挑発行為,0,トレハンＲ,0,トレハン,8,標的後逸,0,無,2,空蝉の術・弐,,,,,,,,,,,,,斥,3442,34,30,63,24,1,1.5,0,25,
1901,般若武者,妖怪,火,,ブレイダー,95,14,13,16,3,女魔雷,飛海,,,S,4,魔力,28,両手,片手,n4,,30,1,鋼1倭1,魔力,800,多段攻撃,2,雷撃放射,6,攻撃布陣,15,パリング,35,側面攻撃,7,背水の陣,25,狂奔の牙,12,堅守体躯,20,カブト割Ａ,10,カブト割,25,多段攻撃,1,無,2,抜刀術・閃雷,,,,,,,,,,,,,鋼倭,3633,46,44,49,24,1.7,2.55,0,0,
1902,牛鬼,妖怪,土,,ブレイダー,110,45,37,18,4,女魔毒蟲獣夜,人魔神樹,,,B,13,魔力,46,両手,爪,n10,,41,1,血1狂1,魔力,6400,多段攻撃,2,大毒気陣,10,特攻防御,50,堅守体躯,25,カブト割,30,狂奔の牙,15,自己治癒,20,リカバリ,20,カブト割Ａ,12,毒気砲弾,7,多段攻撃,1,無,3,牛胆流・無双牛参り,,,,,,,,,,,,,血狂,3657,98,83,49,23,1.7,2.55,30,30,
1903,はやて,妖怪,風,,ブレイダー,100,33,33,33,13,男獣魔樹飛,人魔獣,,,S,13,食料,46,爪,道具,n10,,43,2,尾3,魔力,923,必殺増加,33,致命必殺,33,パリング,33,対術結界,33,樹霊活性,33,多段攻撃,3,イベイド,33,特攻防御,33,必殺増加Ａ,13,反撃耐性,33,自爆結界,33,無,3,Ｋ・Ｓ・Ａ,,,,,,,,,,,,,尾,3825,82,82,82,44,2.05,3.07,0,25,
1904,酒呑童子,妖怪,土,,ブレイダー,125,67,43,10,3,男魔炎,人魔神氷,,,C,17,魔力,54,両手,道具,n20,,41,2,血2狂2神1,魔力,9600,狂奔の牙,15,全力攻撃,100,致命必殺,100,扇形攻撃,0,カブト割,35,堅守体躯,40,炎霊活性,30,大火炎陣,15,カブト割Ａ,16,必殺増加,40,確率追撃,35,無,4,酒呑棍棒真空撃,,,,,,,,,,,,,血狂神,3843,132,90,32,20,2,4,35,52,
1930,火車,妖怪,火,,ランサー,95,12,6,25,1,女魔炎夜,氷樹海死,,,S,5,魔力,30,盾,獣装,n4,,40,1,血2,魔力,800,貫通攻撃,0,火炎放射,6,兵士運搬,0,資源工面,25,解除攻撃,0,炎霊活性,8,火属活性,6,,0,兵士運搬Ｃ,0,背水の陣,20,大火炎陣,4,無,3,地獄ラーメン一丁,,,,,,,,,,,,,血,3633,42,30,67,20,1,1.5,0,0,
1931,竜宮の姫,妖怪,水,,ランサー,115,40,26,17,6,女竜海,樹海魔炎,,,B,14,魔力,48,鞭,法衣,n10,,42,1,竜2帝2,魔力,12800,海洋活性,24,反撃倍加,4,特攻防御,60,カブト割,30,十字攻撃,0,竜鱗守護,60,大水流陣,12,必殺増加,30,開幕砲弾Ｓ,3,水流砲弾,9,十字無効,0,無,4,開けてビックリ玉手箱,,,,,,,,,,,,,竜帝,3823,88,63,47,27,1,1.5,30,30,
1960,雪女,妖怪,水,,シューター,90,7,6,13,4,女魔氷飛,男炎炎,,,S,2,魔力,24,杖,法衣,n2,,21,2,技1守1,魔力,800,遠隔攻撃,0,麻痺攻撃,2,氷霊活性,6,大氷撃陣,4,師団弱体,8,速度弱体,4,炎霊弱体,8,自爆結界,15,大術撃陣Ｅ,3,麻痺治療,0,解除攻撃,0,無,1,氷結晶,,,,,,,,,,,,,技守,3442,32,30,44,26,1,1.5,0,0,
1961,河童,妖怪,水,,シューター,90,7,8,14,4,女魔海,人炎,,,S,3,魔力,26,片手,盾,n4,,21,3,技1守1倭1,魔力,1400,遠隔攻撃,0,水流放射,8,知力弱体,10,防御削減,6,パリング,25,海洋活性,6,貫通無効,0,,0,遠隔攻撃Ａ,0,扇形無効,0,側面無効,0,無,1,河童の川流し,,,,,,,,,,,,,技守倭,3442,32,34,46,26,1,1.5,0,0,
1962,ネコマタ,妖怪,風,,シューター,95,9,9,18,5,女魔獣樹,男女,,,S,4,魔力,28,爪,法衣,n4,,31,1,倭2,魔力,800,遠隔攻撃,0,獣族活性,8,樹霊活性,6,撃破金運,5,トレハン,10,蟲族弱体,6,致命必殺,25,挑発行為,0,撃破金運Ｒ,0,トレハン,8,撃破金運,5,無,1,招き猫パンチ,,,,,,,,,,,,,倭,3633,36,36,53,28,1,1.5,0,25,
1963,砂かけロリばばあ,妖怪,土,,シューター,100,14,15,12,3,女魔夜,,,,S,5,魔力,30,射撃,法衣,n4,,20,4,斥1倭1,魔力,1600,魔術放射,10,遠隔攻撃,0,攻撃弱体,15,攻撃削減,15,防御削減,15,複数異常,0,扇形攻撃,0,矮小体躯,25,攻撃弱体Ｊ,15,男性活性,8,確率追撃,50,無,1,砂かけキック,,,,,,,,,,,,,斥倭,3825,46,47,42,24,1,1.5,0,0,
1964,楓,妖怪,火,,シューター,100,19,19,19,19,女獣神樹飛炎,魔死氷,,,S,9,食料,38,杖,法衣,n10,,43,3,尾4,魔力,923,致命必殺,99,大火炎陣,19,火属活性,19,遠隔攻撃,0,撃破金運,7,平等治癒,9,絶対治療,0,トレハン,19,トレハンＲ,0,火属指揮,19,トレハン,9,無,2,狐火なのじゃ,,,,,,,,,,,,,尾,3825,55,55,55,55,1,1.99,0,25,
1990,管狐,妖怪,火,,キャスター,90,10,9,14,5,魔獣炎夜,樹氷,,,S,1,魔力,22,爪,道具,n1,,10,1,獣1,魔力,200,火炎放射,6,対術障壁,25,遠隔攻撃,0,炎霊活性,6,矮小体躯,40,奇襲戦法,10,トレハン,6,撃破金運,2,バリアーＦ,1,バリアー,2,イベイド,15,無,2,狐火アタック,,,,,,,,,,,,,獣,3442,38,36,46,28,1,1.5,0,0,
1991,カラス天狗,妖怪,風,,キャスター,90,6,8,20,7,女魔獣樹飛,飛樹,,,S,2,魔力,24,杖,法衣,n2,,20,1,斥1,魔力,400,樹霊活性,8,師団活性,8,速度布陣,8,遠隔攻撃,0,速度弱体,8,戦術結界,25,背水の陣,15,戦意高揚,20,師団活性Ｂ,5,師団指揮,10,師団活性,8,,2,王手飛車角金銀桂馬取,,,,,,,,,,,,,斥,3442,30,34,57,32,1,1.5,0,0,
1992,三霊狐,妖怪,火,,キャスター,95,8,10,10,5,魔獣炎夜,魔獣死,,,S,5,魔力,30,片手,道具,n4,,10,3,獣2倭1,魔力,400,大火炎陣,4,対術結界,15,遠隔攻撃,0,魔族活性,6,炎霊活性,4,無形体躯,35,奇襲警戒,10,夜間再生,15,開幕砲弾Ｓ,4,火炎砲弾,4,バリアー,1,無,4,管狐三連星,,,,,,,,,,,,,獣倭,3633,34,38,38,28,1,1.5,0,0,
1993,金霊,妖怪,光,,キャスター,95,12,12,12,6,女魔神器,人器,,,S,6,魔力,32,法衣,道具,n4,,31,2,精1倭3,魔力,4000,大魔術陣,7,平等治癒,7,撃破金運,5,撃破金運,6,トレハン,24,専守防衛,0,神族活性,14,人間活性,14,撃破金運Ｒ,0,撃破金運,7,絶対治療,0,無,3,大判小判の舞,,,,,,,,,,,,,精倭,3633,42,42,42,30,1,1.5,0,0,
1994,文車妖妃,妖怪,風,,キャスター,110,1,27,12,12,女魔器夜,,,,B,12,魔力,44,法衣,道具,n10,,31,3,精1倭3使1,魔力,7200,術式増幅,10,夜行活性,16,戦術結界,25,対術結界,40,魔族医療,10,大魔術陣,12,専守防衛,0,資源工面,30,対術結界Ｄ,20,愚者の嘘,2,術式増幅,10,無,3,恋文無双,,,,,,,,,,,,,精倭使,3657,18,65,38,38,1,1.5,0,0,
1995,ルナ,妖怪,闇,,キャスター,100,22,22,22,22,女獣魔樹夜,男女獣夜,,,S,12,食料,44,鞭,法衣,n10,,43,1,尾2,魔力,923,魔術砲弾,2,大魔術陣,22,闇属活性,22,遠隔攻撃,0,トレハン,22,撃破金運,8,対術結界,22,魅了攻撃,2,撃破金運Ｒ,0,撃破金運,8,トレハン,2,,3,二尾ビンタ,,,,,,,,,,,,,尾,3825,61,61,61,61,1,1.5,0,0,
2020,ゆきだるま,妖怪,水,,ガーダー,90,10,10,1,2,氷,炎炎,,,S,2,魔力,24,盾,鎧,n2,,21,1,守1,魔力,200,防御布陣,4,専守防衛,0,氷霊活性,6,氷撃放射,6,師団弱体,4,炎霊弱体,6,,0,,0,師団弱体Ｊ,4,異常耐性,0,自己治癒,4,無,2,ブリザード・クライ,,,,,,,,,,,,,守,3442,38,38,20,22,1,1.5,0,0,
2021,天邪鬼,妖怪,火,,ガーダー,100,12,18,4,4,女魔夜,,,,S,6,魔力,32,鞭,道具,n4,,40,2,血2,魔力,1200,防御布陣,1,愚者の嘘,1,イベイド,35,矮小体躯,35,トレハン,10,サボリ癖,0,専守防衛,0,,0,リカバリＣ,5,リカバリ,10,全域無効,0,無,4,天地裏返しの術,,,,,,,,,,,,,血,3825,42,53,26,26,1,1.5,0,0,
2022,大鬼,妖怪,火,,ガーダー,110,13,25,2,1,男魔炎,人樹器,,,S,5,魔力,30,両手,盾,n4,,30,2,鋼1倭1巨1,魔力,1200,防御布陣,8,反撃倍加,2,貫通無効,0,堅守体躯,20,火炎放射,6,狂奔の牙,10,専守防衛,0,前進防御,0,堅守体躯Ｃ,5,報復の牙,10,堅守体躯,15,無,3,鬼の腕,,,,,,,,,,,,,鋼倭巨,4207,44,67,22,20,1,1.5,0,0,
2023,馬頭,妖怪,風,,ガーダー,105,17,32,6,4,魔女死獣夜,人死騎,,,A,7,魔力,34,両手,盾,n4,,40,3,巨1血2,魔力,1600,防御布陣,12,反撃倍加,5,反撃異常,0,解除攻撃,0,特攻防御,50,専守防衛,0,パリング,35,堅守体躯,30,防御布陣Ｂ,20,封印攻撃,0,背水の陣,30,無,3,捕縛術・地獄袈裟斬り,,,,,,,,,,,,,巨血,3753,49,77,28,25,1,1.5,0,0,
2024,阿修羅,妖怪,火,,ガーダー,115,57,45,8,8,女魔神炎,人魔神,,,B,18,魔力,56,片手,両手,n20,,41,3,血3狂3神2,魔力,12800,大火炎陣,13,防御布陣,24,十字無効,0,心核穿ち,100,対術吸収,50,堅守体躯,50,カブト割,50,炎霊活性,20,確率追撃Ａ,20,専守防衛,0,反撃倍加,9,無,4,バスターオブアスラ,,,,,,,,,,,,,血狂神,3823,119,98,30,30,2,3,50,50,
2050,鬼娘,妖怪,闇,,デストロイヤー,105,22,12,8,1,女魔雷,人海獣器,,,S,6,魔力,32,両手,鎧,n4,,30,3,鋼1倭1巨1,魔力,1600,扇形攻撃,0,雷撃放射,10,攻撃布陣,15,カブト割,50,城壁崩し,50,狂奔の牙,10,反撃耐性,35,多段攻撃,1,カブト割Ａ,15,全力攻撃,35,多段攻撃,1,無,3,鬼娘に金棒,,,,,,,,,,,,,鋼倭巨,4016,61,42,34,20,1.35,2.02,50,50,
2051,牛頭,妖怪,土,,デストロイヤー,110,35,21,12,3,女魔死獣夜,死獣器,,,A,10,魔力,40,両手,鎧,n10,,40,4,巨1血2英1,魔力,2000,扇形攻撃,0,多段攻撃,1,必殺増加,25,全力攻撃,50,カブト割,35,狂奔の牙,15,勇猛果敢,0,堅守体躯,15,全力攻撃Ａ,25,貫通攻撃,0,全力攻撃,50,無,4,捕縛術・滅多矢鱈撃ち,,,,,,,,,,,,,巨血英,3932,83,57,40,23,2.02,3.03,35,35,
2052,ヤマタノオロチ,妖怪,水,,デストロイヤー,125,55,34,11,5,人女竜神海,人獣神海,,,C,19,魔力,58,獣装,法衣,n20,,42,2,竜3帝3尾1,魔力,19200,必殺増加,25,吸血攻撃,10,十字攻撃,0,カブト割,25,竜鱗守護,80,堅守体躯,40,多段攻撃,3,大水流陣,13,カブト割Ａ,15,師団弱体,20,異常耐性,0,無,5,龍王裂波,,,,,,,,,,,,,竜帝尾,3843,111,74,34,23,2.05,3.07,25,25,
2053,神威大蛇,妖怪,土,,デストロイヤー,140,74,44,4,9,竜神樹超,全,,,E,26,魔力,72,爪,獣装,,n4,44,1,真2運2覇2,魔力,51200,全域攻撃,0,師団弱体,30,必殺増加,40,カブト割,50,竜鱗守護,100,神魔体躯,60,反撃倍加,11,大神術陣,20,カブト割Ａ,20,確率追撃,100,軍団攻撃,0,無,5,神威蛇龍破,,,,,,,,,,,,,真運覇,3605,132,84,19,27,1,1.5,50,50,
2080,キツネ巫女,妖怪,光,,ヒーラー,90,6,6,12,7,女魔獣樹,魔死,,,S,2,魔力,24,杖,法衣,n2,,10,2,獣2,魔力,300,遠隔攻撃,0,全体治癒,10,解毒治療,0,解呪治療,0,攻撃弱体,8,樹霊活性,6,対術結界,10,,0,全体治癒Ｈ,6,絶対治療,0,全体治癒,5,無,3,困った時の巫女頼み,,,,,,,,,,,,,獣,3442,30,30,42,32,1,1.5,0,0,
2081,はまぐり女房,妖怪,水,,ヒーラー,90,2,14,7,6,女魔海,炎,,,S,4,魔力,28,両手,盾,n4,,20,3,斥1倭1,魔力,1200,水流放射,5,海洋活性,8,師団活性,8,全体治癒,12,自爆結界,25,専守防衛,0,削減治療,0,麻痺治療,0,全体治癒Ｈ,6,遠隔攻撃,0,防御削減,10,無,2,極旨すまし汁,,,,,,,,,,,,,斥倭,3442,22,46,32,30,1,1.5,0,0,
2082,妖狐,妖怪,光,,ヒーラー,100,13,17,18,9,女魔獣炎樹,男魔獣死,,,A,8,魔力,36,杖,法衣,n10,,10,4,獣2倭1賢1,魔力,500,バリアー,6,術式増幅,10,平等治癒,12,絶対治療,0,専守防衛,0,大火炎陣,6,師団弱体,12,師団活性,12,バリアーＦ,2,炎霊活性,12,対術反射,12,無,4,狐流符術陣,,,,,,,,,,,,,獣倭賢,3575,42,49,51,34,1,1.5,0,0,
2200,インプ,悪魔,闇,,ブレイダー,80,5,5,6,3,女魔飛夜,人,,,S,1,魔力,22,鞭,道具,,,,,,,,魔術放射,5,トレハン,4,魔族医療,3,魔族活性,5,矮小体躯,25,対術障壁,40,イベイド,50,,0,攻撃弱体Ｊ,8,攻撃弱体,10,挑発行為,0,無,1,イタズラ・クライム,,,,,,,,,,,,,,3060,28,28,30,24,1,1.5,0,0,
2201,ゴーゴン,悪魔,闇,,ブレイダー,90,10,15,6,2,女魔獣毒夜,人蟲,,,S,3,魔力,26,杖,法衣,n4,,01,2,力1邪1,魔力,300,前進防御,0,師団弱体,10,麻痺攻撃,2,反撃異常,0,パリング,35,対術障壁,40,毒化攻撃,8,毒性活性,6,防御弱体Ｊ,8,扇形攻撃,0,複数異常,0,無,3,石化にらみ,,,,,,,,,,,,,力邪,3442,38,47,30,22,1,1.5,0,0,
2202,デーモンレイダー,悪魔,闇,,ブレイダー,90,12,9,12,2,女魔飛騎夜,人樹,,,S,3,魔力,26,両手,鎧,n4,,02,3,邪1鋼1,魔力,400,魔族活性,6,パリング,40,多段攻撃,1,致命必殺,40,必殺増加,15,対術障壁,40,特攻防御,40,,0,カブト割Ａ,5,カブト割,15,多段攻撃,1,無,2,食撃のトーフ,,,,,,,,,,,,,邪鋼,3442,42,36,42,22,1.35,2.02,0,25,
2203,デーモンエグゼクター,悪魔,闇,,ブレイダー,110,32,18,9,4,男魔飛夜,人魔神,,,A,7,魔力,34,両手,鎧,n4,,02,4,邪1鋼1悪1,魔力,500,魔族活性,10,カブト割,15,扇形攻撃,0,致命必殺,60,堅守体躯,20,対術障壁,75,多段攻撃,2,必殺増加,20,必殺増加Ａ,10,確率追撃,50,側面攻撃,10,無,4,ジャッジメント,,,,,,,,,,,,,邪鋼悪,3932,77,51,34,25,1.7,2.72,15,37,
2204,ルキフェル,悪魔,闇,,ブレイダー,125,50,50,25,10,女魔神飛夜超,人魔神,,,E,26,魔力,72,杖,法衣,,n4,44,2,悪9破3極1,魔力,256000,全域攻撃,0,魔族医療,13,反撃倍加,13,大魔術陣,26,対術障壁,90,イベイド,100,魔族活性,26,特攻防御,90,バリアーＦ,3,愚者の嘘,2,報復の牙,15,無,5,闇の明星,,,,,,,,,,,,,悪破極,3218,93,93,53,28,1,1.5,0,0,
2230,デビルファーマー,悪魔,土,,ランサー,90,6,8,6,3,男魔夜,樹蟲,,,S,2,魔力,24,片手,道具,n2,,02,1,邪1,魔力,200,城壁構築,25,土属活性,6,奇襲戦法,10,側面攻撃,4,資源工面,35,日中適応,0,,0,,0,削減治療Ｐ,0,土属活性,6,トレハン,6,無,1,農奴の逆襲,,,,,,,,,,,,,邪,3442,30,34,30,24,1,1.5,0,0,
2231,デビル,悪魔,闇,,ランサー,85,9,6,5,3,男魔飛夜,人神獣,,,S,2,魔力,24,両手,鎧,n2,,02,2,邪1,魔力,300,貫通攻撃,0,防御削減,7,複数異常,0,魔術放射,5,撃破金運,3,対術障壁,40,呪の一撃,0,,0,致命必殺Ａ,15,攻撃削減,7,大魔術陣,4,無,2,ライフスティール,,,,,,,,,,,,,邪,3251,36,30,28,24,1,1.5,0,0,
2232,アスタルテ,悪魔,闇,,ランサー,110,26,23,15,11,女魔飛雷夜,人男神海,,,A,9,魔力,38,両手,法衣,n10,,14,1,賢2使1,魔力,3200,十字攻撃,0,側面攻撃,15,大雷撃陣,13,魔族医療,10,対術結界,60,堅守体躯,20,神族弱体,13,自爆結界,25,大術撃陣Ｅ,8,多段攻撃,2,魔族活性,15,無,3,ライトニング・レイ,,,,,,,,,,,,,賢使,3932,66,60,45,38,1,1.5,0,0,
2233,ベレト,悪魔,闇,,ランサー,125,42,37,27,7,男魔獣炎騎夜,人魔神獣,,,B,16,魔力,52,両手,獣装,n20,,34,1,王1帝2,魔力,12800,魔族活性,18,必殺増加,25,多段攻撃,1,十字攻撃,0,カブト割,40,堅守体躯,30,特攻防御,60,吸血攻撃,10,兵士運搬Ｃ,0,心核穿ち,25,兵士運搬,0,無,5,魔槍三叉戟,,,,,,,,,,,,,王帝,4156,92,83,65,29,1.35,2.02,40,40,
2234,メフィストフェレス,悪魔,闇,,ランサー,120,33,49,33,8,女魔炎飛夜,人魔神死氷,,,D,23,魔力,66,両手,法衣,,n4,44,1,悪9破2,魔力,128000,強制異常,25,魔族活性,20,大魔術陣,33,十字攻撃,0,虹の毒撃,30,対術障壁,90,リカバリ,50,特攻防御,90,特攻防御Ｃ,25,愚者の嘘,3,複数異常,0,,3,メフィストの嘘,,,,,,,,,,,,,悪破,3390,69,96,69,27,1,1.5,0,0,
2260,レプラコーン,悪魔,闇,,シューター,80,4,6,4,3,男魔器氷夜,人器蟲,,,S,1,魔力,22,杖,道具,n1,,00,2,異1,魔力,150,遠隔攻撃,0,撃破金運,1,撃破金運,2,撃破金運,3,撃破金運,4,対術障壁,40,トレハン,8,資源工面,10,撃破金運Ｒ,0,資源工面,10,撃破金運,5,無,1,ゴールデビル・ハンマー,,,,,,,,,,,,,異,3060,26,30,26,24,1,1.5,0,0,
2261,プロケル,悪魔,闇,,シューター,100,1,37,12,10,女魔飛夜,炎氷雷,,,B,13,魔力,46,杖,法衣,n10,,24,1,星3,魔力,6400,専守防衛,0,知力布陣,20,大魔術陣,20,魔族医療,20,魔族活性,24,対術結界,75,イベイド,90,愚者の嘘,1,対術結界Ｄ,20,愚者の嘘,1,対術反射,25,,4,論理の唄,,,,,,,,,,,,,星,3325,18,83,38,34,1,1.5,0,0,
2262,リリス,悪魔,闇,,シューター,110,25,25,20,6,女魔獣夜,男女男神,,,B,13,魔力,46,鞭,法衣,n10,,14,2,賢2使1,魔力,4800,師団弱体,20,術式増幅,15,遠隔攻撃,0,扇形攻撃,0,魅了攻撃,2,解除攻撃,0,複数異常,0,挑発行為,0,リカバリＣ,5,リカバリ,20,全域攻撃,0,,4,淫婦の抱擁,,,,,,,,,,,,,賢使,3657,61,61,52,27,1,1.5,0,0,
2290,インキュバス,悪魔,闇,,キャスター,95,12,11,12,4,男魔飛夜,人女女,,,S,4,魔力,28,杖,法衣,n4,,04,1,邪2術1,魔力,800,魅了攻撃,1,攻撃弱体,16,女性弱体,8,女性活性,8,側面攻撃,6,対術障壁,40,夜行活性,8,挑発行為,0,攻撃弱体Ｊ,10,女性弱体,8,女性活性,8,無,3,発情フェロモン,,,,,,,,,,,,,邪術,3633,42,40,42,26,1,1.5,0,0,
2291,サキュバス,悪魔,闇,,キャスター,95,14,9,18,4,女魔飛夜,人男男,,,S,4,魔力,28,鞭,法衣,n4,,04,2,邪2術1,魔力,1200,魅了攻撃,1,防御弱体,16,男性弱体,8,男性活性,8,遠隔攻撃,0,対術障壁,40,夜行活性,8,挑発行為,0,防御弱体Ｊ,10,男性弱体,8,男性活性,8,,2,発情邪眼,,,,,,,,,,,,,邪術,3633,46,36,53,26,1,1.5,0,0,
2292,シトリー,悪魔,闇,風,キャスター,115,31,27,16,10,女魔獣飛夜,女男飛神,,,B,16,魔力,52,杖,道具,n20,,24,2,星3帝1,魔力,9600,反撃異常,0,魔族活性,20,次元斬撃,25,イベイド,50,大魔術陣,12,対術反射,25,術式増幅,15,魅了攻撃,2,開幕砲弾Ｓ,3,魔術砲弾,10,バリアー,5,,4,シークレットタブー,,,,,,,,,,,,,星帝,3823,72,65,45,34,1,1.5,25,25,
2320,デーモンナイト,悪魔,闇,,ガーダー,95,8,17,6,3,女魔飛騎夜,人神騎,,,S,4,魔力,28,片手,盾,n4,,13,1,守2鋼1,魔力,800,反撃倍加,1,奇襲警戒,6,防御布陣,10,貫通無効,0,パリング,30,対術結界,40,専守防衛,0,特攻防御,40,パリングＣ,10,前進防御,0,防御布陣,10,無,3,ブラッドソード,,,,,,,,,,,,,守鋼,3633,34,51,30,24,1,1.5,0,0,
2321,バロン,悪魔,闇,,ガーダー,95,10,19,3,3,男魔飛夜,人魔夜,,,S,4,魔力,28,片手,法衣,n4,,13,2,守2鋼1,魔力,1200,魔術放射,5,イベイド,30,防御布陣,6,扇形無効,0,自己治癒,6,対術障壁,40,専守防衛,0,特攻防御,40,特攻防御Ｃ,10,前進防御,0,攻撃布陣,8,無,3,マジックレイ,,,,,,,,,,,,,守鋼,3633,38,55,24,24,1,1.5,0,0,
2322,オプスメイジ,悪魔,闇,,ガーダー,100,5,20,9,6,女魔器,魔神,,,S,4,魔力,28,鞭,鎧,n4,,03,2,守1薬1術1,魔力,1200,反撃倍加,2,自己治癒,10,専守防衛,0,イベイド,25,パリング,30,防御布陣,10,対術結界,30,扇形無効,0,バリアーＦ,1,戦術結界,30,バリアー,5,無,3,オプティックシールド,,,,,,,,,,,,,守薬術,3825,28,57,36,30,1,1.5,0,0,
